"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam Desktop Calendar 2026 Month to View January, December 2026 + Sep-Dec 2025 (4 months) reduced, Images Charming, International","B0F9LCV2PN","781244926","Finocam","Kalendarze","Organizacja przestrzeni biurowej","1","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Wall Calendar 2026 18x18 cm Month to View January, December 2026 + Sep- Dec 2025 (4 months) reduced, Images Nature, International","B0F9LF7YM1","781235326","Finocam","Kalendarze","Organizacja przestrzeni biurowej","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Desktop Calendar 2026 Month to View January, December 2026 + Sep-Dec 2025 (4 months) reduced, Images Traveling, International","B0F9LFHR9G","781245126","Finocam","Kalendarze","Organizacja przestrzeni biurowej","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Diary Planner + Notes Week to View 2026 Week View + Notes January 2026 – December 2026 (12 months) Grey International","B0F9LFWG1M","625545026","Finocam","Kalendarze","Organizacja przestrzeni biurowej","1","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Wall Calendar 2026 30x30 cm Month to View January, December 2026 + Sep- Dec 2025 (4 months) reduced, Images Madrid, International","B0F9LFX1YW","781225726","Finocam","Kalendarze","Organizacja przestrzeni biurowej","2","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Desktop Calendar 2026 Month to View January, December 2026 + Sep-Dec 2025 (4 months) reduced, Images Nature, International","B0F9LGMHYG","781245326","Finocam","Kalendarze","Organizacja przestrzeni biurowej","4","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Planner 2026 Vertical Week to View | January - December (12 months) | Annual Planner 2026 with elastic band and knitted band | Hardcover Porto Design - Mauve - International","B0F9LKB6NR","623611626","Finocam","Kalendarze","Organizacja przestrzeni biurowej","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Ikon Weekly Planner 16-Month | Weekly View Vertical Layout · September 2026 to December 2027 | Black · International - Week-to-view diary","B0GJSPSHJ7","626700127","Finocam","Kalendarze biurkowe","22903000","1","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Ikon Daily Planner 16-Month | 1 Day per Page · September 2026 to December 2027 | Burgundy · International - Day-to-page diary","B0GJSRYFXP","626710427","Finocam","Kalendarze biurkowe","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Ikon Daily Planner 16-Month | 1 Day per Page · September 2026 to December 2027 | Black · International - Day-to-page diary","B0GJSS4V36","626710127","Finocam","Kalendarze biurkowe","22903000","2","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mara Daily Planner 18-Month | 1 Day per Page · July 2026 to December 2027 | Pretty · International - Day-to-page diary","B0GJSSNL18","636310927","Finocam","Kalendarze biurkowe","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Espiral Weekly Planner 18-Month | Weekly View Horizontal Layout · July 2026 to December 2027 | Girl · International - Week-to-view diary","B0GJST9G3G","636240527","Finocam","Kalendarze biurkowe","22903000","1","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Capri Weekly Planner 16-Month | Weekly View Horizontal Layout · September 2026 to December 2027 | Power · International - Week-to-view diary","B0GJSTVNYG","627320527","Finocam","Kalendarze biurkowe","22903000","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dotted Weekly Planner 16-Month | Weekly View Horizontal Layout · September 2026 to December 2027 | Gala · International - Week-to-view diary","B0GJSTYCBJ","626900627","Finocam","Kalendarze biurkowe","22903000","11","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dotted Weekly Planner 16-Month | Weekly View Horizontal Layout · September 2026 to December 2027 | Black · International - Week-to-view diary","B0GJSV82XJ","626900127","Finocam","Kalendarze biurkowe","22903000","4","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mara Weekly Planner 18-Month | Weekly View Vertical Layout · July 2026 to December 2027 | Daisy · International - Week-to-view diary","B0GJSVYR6D","636301227","Finocam","Kalendarze biurkowe","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Espiral Weekly Planner 18-Month | Weekly View Horizontal Layout · July 2026 to December 2027 | Black · International - Week-to-view diary","B0GJSWFNVF","636240327","Finocam","Kalendarze biurkowe","22903000","2","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Capri Weekly Planner 16-Month | Weekly View Horizontal Layout · September 2026 to December 2027 | Black · International - Week-to-view diary","B0GJSWKQDQ","627320427","Finocam","Kalendarze biurkowe","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Espiral Weekly Planner 18-Month | Weekly View Horizontal Layout · July 2026 to December 2027 | Pretty · International - Week-to-view diary","B0GJSX425K","636240927","Finocam","Kalendarze biurkowe","22903000","2","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Planner 18-Month | Weekly View Horizontal Layout · July 2026 to December 2027 | Blue · International - Week-to-view diary","B0GJSXGHPV","636111427","Finocam","Kalendarze biurkowe","22903000","1","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Haiku Undated Weekly Planner | Weekly View Vertical Layout | Blue · International - Planner","B0GJSXHGWN","1480303","Finocam","Planery i organizery osobiste","Organizacja przestrzeni biurowej","2","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Planner 18-Month | Weekly View Horizontal Layout · July 2026 to December 2027 | Girl · International - Week-to-view diary","B0GJSY5V4L","636110527","Finocam","Kalendarze biurkowe","22903000","3","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Capri Weekly Planner 16-Month | Weekly View Horizontal Layout · September 2026 to December 2027 | Jungle · International - Week-to-view diary","B0GJT13HPB","627320127","Finocam","Kalendarze biurkowe","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Capri Weekly Planner 16-Month | Weekly View Horizontal Layout · September 2026 to December 2027 | Happy · International - Week-to-view diary","B0GJT1MPDL","627320327","Finocam","Kalendarze biurkowe","22903000","4","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Planner 18-Month | Weekly View Horizontal Layout · July 2026 to December 2027 | Black · International - Week-to-view diary","B0GJT23KQK","636100327","Finocam","Kalendarze biurkowe","22903000","4","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Espiral Planner 18-Month | 2 Days per Page · July 2026 to December 2027 | Daisy · International - Day-to-page diary","B0GJT23N8Z","636251227","Finocam","Kalendarze biurkowe","22903000","10","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Espiral Weekly Planner 18-Month | Weekly View Horizontal Layout · July 2026 to December 2027 | Daisy · International - Week-to-view diary","B0GJT24P8W","636241227","Finocam","Kalendarze biurkowe","22903000","6","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Planner 18-Month | Weekly View Horizontal Layout · July 2026 to December 2027 | Blue · International - Week-to-view diary","B0GJT25LQ1","636101427","Finocam","Kalendarze biurkowe","22903000","3","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dotted Weekly Planner 16-Month | Weekly View Horizontal Layout · September 2026 to December 2027 | Bloom · International - Week-to-view diary","B0GJT2872V","626900327","Finocam","Kalendarze biurkowe","22903000","3","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mara Daily Planner 18-Month | 1 Day per Page · July 2026 to December 2027 | Daisy · International - Day-to-page diary","B0GJT2N36W","636311227","Finocam","Kalendarze biurkowe","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Ikon Weekly Planner 16-Month | Weekly View Vertical Layout · September 2026 to December 2027 | Black · International - Week-to-view diary","B0GJT2R199","626720127","Finocam","Kalendarze biurkowe","22903000","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Espiral Planner 18-Month | 2 Days per Page · July 2026 to December 2027 | Black · International - Day-to-page diary","B0GJT2SJZK","636250327","Finocam","Kalendarze biurkowe","22903000","6","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Haiku Undated Weekly Planner | Weekly View Vertical Layout | Green · International - Planner","B0GJT2SKB5","1480302","Finocam","Planery i organizery osobiste","Organizacja przestrzeni biurowej","2","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mara Daily Planner 18-Month | 1 Day per Page · July 2026 to December 2027 | Black · International - Day-to-page diary","B0GJT3MCGM","636310327","Finocam","Kalendarze biurkowe","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Espiral Weekly Planner 18-Month | Weekly View Horizontal Layout · July 2026 to December 2027 | Blue · International - Week-to-view diary","B0GJT3XJSG","636241427","Finocam","Kalendarze biurkowe","22903000","3","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Ikon Daily Planner 16-Month | 1 Day per Page · September 2026 to December 2027 | Black · International - Day-to-page diary","B0GJT437XZ","626730127","Finocam","Kalendarze biurkowe","22903000","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Planner 18-Month | Weekly View Horizontal Layout · July 2026 to December 2027 | Girl · International - Week-to-view diary","B0GJT4J9FN","636100527","Finocam","Kalendarze biurkowe","22903000","15","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mara Weekly Planner 18-Month | Weekly View Vertical Layout · July 2026 to December 2027 | Black · International - Week-to-view diary","B0GJT4P82S","636300327","Finocam","Kalendarze biurkowe","22903000","3","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mara Weekly Planner 18-Month | Weekly View Vertical Layout · July 2026 to December 2027 | Girl · International - Week-to-view diary","B0GJT5X8Y8","636300527","Finocam","Kalendarze biurkowe","22903000","11","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Planner 18-Month | Weekly View Horizontal Layout · July 2026 to December 2027 | Black · International - Week-to-view diary","B0GJT64GM9","636110327","Finocam","Kalendarze biurkowe","22903000","1","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Haiku Undated Monthly Planner | Monthly View | Blue · International - Planner","B0GJT6GKHR","1480103","Finocam","Planery i organizery osobiste","Organizacja przestrzeni biurowej","1","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Planner 18-Month | Weekly View Horizontal Layout · July 2026 to December 2027 | Daisy · International - Week-to-view diary","B0GJT7CD83","636101227","Finocam","Kalendarze biurkowe","22903000","16","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Planner 18-Month | Weekly View Horizontal Layout · July 2026 to December 2027 | Pretty · International - Week-to-view diary","B0GJT8HNSX","636100927","Finocam","Kalendarze biurkowe","22903000","2","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mara Weekly Planner 18-Month | Weekly View Vertical Layout · July 2026 to December 2027 | Pretty · International - Week-to-view diary","B0GJTBHR9G","636300927","Finocam","Kalendarze biurkowe","22903000","8","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Dogs Images - Monthly calendar - Planning and Organisation","B0GYNTJC78","781235227","Finocam","Kalendarze biurkowe","22903000","2","0","0.00","0.00","0","0","0.00","0","0","0"
